,Cz,Cx,i,j,gamma,V_max,V_sr,V_min,w_max,w_sr,w_min
61,0.7100571233691643,0.05687767579080967,1.1848378525146361,0.09460598294754066,0.07993228793779823,81.46804224156269,74.10382307351978,65.9220090830824,6.504994922906207,5.916982654767421,5.263687730726576
62,0.7200571233691643,0.05764006346581875,1.176584211424358,0.09388441385837018,0.07987896480358704,80.90053169185973,73.58761205125354,65.46279299560929,6.4553806901131,5.871853249080621,5.2235410693505795
63,0.7300571233691643,0.05841311305370295,1.1685000075689858,0.0931958364716645,0.07984161336071316,80.3446714450073,73.08199821479707,65.01300405710408,6.408034927561992,5.828787257621478,5.185230000334276
64,0.7400571233691643,0.05919682455446225,1.1605795184219512,0.09253864090564946,0.07981958642487902,79.80006802688138,72.58662365771157,64.57232387763048,6.362846941695867,5.787683992862237,5.148664953074639
65,0.7500571233691643,0.05999119796809667,1.152817288079485,0.09191131433419673,0.0798122712156856,79.26634629602457,72.10114714906253,64.14044890161159,6.319712712388542,5.748448837468114,5.113761756950716
66,0.7600571233691643,0.06079623329460619,1.1452081115157995,0.09131243397826684,0.07981908710066014,78.74314836105128,71.62524314868493,63.7170895318198,6.278534411044615,5.710992805958108,5.080441251381536
67,0.7700571233691643,0.06161193053399084,1.1377470199587756,0.09074066068593327,0.07983948351441494,78.23013257509733,71.15860089252844,63.30196931570925,6.239219959169561,5.67523214317769,5.04862892863148
68,0.7800571233691643,0.06243828968625059,1.1304292672932121,0.09019473304477826,0.07987293803728611,77.7269726009235,70.7009235422701,62.89482418891979,6.201682623545062,5.641087956067839,5.018254606235765
69,0.7900571233691642,0.06327531075138546,1.123250317407469,0.08967346197645168,0.07991895461937935,77.23335654088582,70.25192739392988,62.49540177126952,6.1658406445573,5.608485875590214,4.989252126252498
70,0.8000571233691642,0.06412299372939542,1.1162058324071855,0.0891757257684774,0.07997706193734987,76.7489861265248,69.81134114071628,62.10346071098964,6.1316168945898735,5.577355745999292,4.961559078842322
71,0.8100571233691642,0.06498133862028052,1.1092916616267827,0.08870046550307066,0.08004681187249055,76.27357596300938,69.37890518576796,61.7187700733464,6.098938563714709,5.547631338944918,4.935116547936951
72,0.8200571233691643,0.06585034542404072,1.102503831375768,0.08824668084686907,0.08012777809981174,75.8068528241051,68.95437100085252,61.34110877014603,6.067736870198973,5.519250090147648,4.909868876988225
73,0.8300571233691643,0.06673001414067606,1.0958385353625175,0.0878134261691523,0.08021955477878691,75.34855499372473,68.53750052743686,60.97026502693306,6.037946793598472,5.492152856618893,4.885763452993611
74,0.8400571233691643,0.06762034477018648,1.089292125743311,0.08739980695938242,0.0803217553373221,74.89843165047047,68.12806561686334,60.606035884976635,6.009506828431983,5.466283692601602,4.862750507175313
75,0.8500571233691643,0.06852133731257203,1.0828611047489811,0.08700497651779561,0.08043401134129959,74.45624229189241,67.72584750665148,60.248226735393885,5.9823587566302745,5.44158964258852,4.840782930851412
76,0.8600571233691642,0.06943299176783267,1.076542116845669,0.08662813289535445,0.08055597144275387,74.02175619547138,67.3306363302049,59.896650882990166,5.9564474371308656,5.418020549936309,4.819816105180926
77,0.8700571233691642,0.07035530813596844,1.0703319413899226,0.08626851606167077,0.08068730040037479,73.59475191359222,66.94223065743587,59.551129137603326,5.931720611147766,5.395528879737728,4.799807743592704
78,0.8800571233691642,0.07128828641697932,1.0642274857417382,0.08592540528156228,0.08082767816660331,73.1750168000047,66.5604370640314,59.211489430927166,5.908128721786627,5.374069554742485,4.780717745822283
79,0.8900571233691642,0.07223192661086532,1.058225778802209,0.08559811668274157,0.08097679903609913,72.76234656547992,66.1850697272755,58.87756645695908,5.885624746801934,5.35359980323217,4.762508062582962
80,0.9000571233691642,0.07318622871762642,1.0523239649452072,0.08528600099878034,0.08113437085082188,72.35654486056004,65.8159500465159,58.54920133437103,5.864164043405902,5.334079017857491,4.745142569988851
81,0.9100571233691642,0.07415119273726264,1.0465192983150404,0.0849884414729638,0.08130011425738423,71.95742288347179,65.45290628651978,58.226241289242495,5.843704204140004,5.315468624538143,4.728586952929518
82,0.9200571233691642,0.07512681866977398,1.0408091374642947,0.08470485190997226,0.08147376201271166,71.5647990114311,65.09577324210619,57.90853935672083,5.8242049229109085,5.297731960608289,4.712808596669445
83,0.9300571233691642,0.07611310651516043,1.035190940308159,0.08443467486351454,0.0816550583343837,71.1784984537083,64.74439192257218,57.59595410028993,5.805627870374307,5.28083416146494,4.6977764860115805
84,0.9400571233691642,0.07711005627342199,1.0296622593734013,0.08417737994910662,0.08184375829233888,70.79835292495343,64.39860925454744,57.28834934743278,5.787936577923584,5.264742055043344,4.683461111423715
